id,name,kind,region,priority,priority_score,lat,lon,osm_type,osm_id,osm_url
osm-way-649164575,Wasserspiel,Gewässer: reservoir,Münsterland,B,56,51.843883,7.828593,way,649164575,https://www.openstreetmap.org/way/649164575
osm-way-44355781,Westeroder See,Gewässer: lake,Münsterland,B,56,52.081699,7.563179,way,44355781,https://www.openstreetmap.org/way/44355781
osm-way-51955630,Wüseke-See,Gewässer: lake,Münsterland,B,56,52.027643,8.047404,way,51955630,https://www.openstreetmap.org/way/51955630
osm-way-86467899,ehem. Steinbruch Vorwärts,Gewässer: lake,Münsterland,B,56,51.767702,8.068128,way,86467899,https://www.openstreetmap.org/way/86467899
osm-way-35164109,ehem. Steinbruch Zollern,Gewässer: lake,Münsterland,B,56,51.801851,8.00572,way,35164109,https://www.openstreetmap.org/way/35164109
osm-way-1051057332,Überlauf / Löschwasser,Gewässer: reservoir,Münsterland,B,56,52.171918,7.875066,way,1051057332,https://www.openstreetmap.org/way/1051057332
osm-node-6799375981,Angelsport Böcker,Fishing-Shop/POI (kein Gewässer),Münsterland,C,53,52.178701,7.039896,node,6799375981,https://www.openstreetmap.org/node/6799375981
osm-node-3609704134,Löchte Angelsport,Fishing-Shop/POI (kein Gewässer),Münsterland,C,53,52.305339,7.4603,node,3609704134,https://www.openstreetmap.org/node/3609704134
osm-way-54507667,S & W Ausrüstung,Fishing-Shop/POI (kein Gewässer),Münsterland,C,53,51.79714,7.741093,way,54507667,https://www.openstreetmap.org/way/54507667
osm-node-8521142839,node/8521142839,Angel-/Fishing-POI,Münsterland,C,53,51.850044,7.045753,node,8521142839,https://www.openstreetmap.org/node/8521142839
osm-way-329859063,Altarm,Gewässer: pond,Münsterland,C,51,52.0166,7.729032,way,329859063,https://www.openstreetmap.org/way/329859063
osm-way-861352014,Angelteich,Gewässer: pond,Münsterland,C,51,52.023386,7.072969,way,861352014,https://www.openstreetmap.org/way/861352014
osm-way-861352015,Angelteich,Gewässer: pond,Münsterland,C,51,52.023182,7.073856,way,861352015,https://www.openstreetmap.org/way/861352015
osm-way-26676445,Blankes Kuhle,Gewässer: pond,Münsterland,C,51,51.947794,7.181101,way,26676445,https://www.openstreetmap.org/way/26676445
osm-way-605407560,Blänke,Gewässer: pond,Münsterland,C,51,51.834458,7.820438,way,605407560,https://www.openstreetmap.org/way/605407560
osm-way-336040300,Brandteich,Gewässer: pond,Münsterland,C,51,52.191361,7.85407,way,336040300,https://www.openstreetmap.org/way/336040300
osm-way-918182324,Enten,Gewässer: pond,Münsterland,C,51,52.163077,7.671826,way,918182324,https://www.openstreetmap.org/way/918182324
osm-way-444407947,Ententeich,Gewässer: pond,Münsterland,C,51,52.210937,7.310556,way,444407947,https://www.openstreetmap.org/way/444407947
osm-way-153573472,Fischteich,Gewässer: pond,Münsterland,C,51,52.063575,7.49837,way,153573472,https://www.openstreetmap.org/way/153573472
osm-way-1414108614,Flussprofil,Gewässer: pond,Münsterland,C,51,51.987973,7.730097,way,1414108614,https://www.openstreetmap.org/way/1414108614
osm-way-108009671,Friedenssee,Gewässer: pond,Münsterland,C,51,51.936397,7.652455,way,108009671,https://www.openstreetmap.org/way/108009671
osm-way-263354727,Froschteich,Gewässer: pond,Münsterland,C,51,52.296162,7.425821,way,263354727,https://www.openstreetmap.org/way/263354727
osm-way-48285802,Glockenkolk,Gewässer: pond,Münsterland,C,51,51.770519,7.441103,way,48285802,https://www.openstreetmap.org/way/48285802
osm-way-259411164,Gräfte,Gewässer: pond,Münsterland,C,51,52.006829,7.361276,way,259411164,https://www.openstreetmap.org/way/259411164
osm-way-200739682,Gräfte,Gewässer: pond,Münsterland,C,51,51.999043,7.558478,way,200739682,https://www.openstreetmap.org/way/200739682
osm-way-173492597,Göckenteich,Gewässer: pond,Münsterland,C,51,52.128188,7.396492,way,173492597,https://www.openstreetmap.org/way/173492597
osm-way-173492598,Göckenteich,Gewässer: pond,Münsterland,C,51,52.127954,7.395798,way,173492598,https://www.openstreetmap.org/way/173492598
osm-relation-5447749,Heidhornsee,Gewässer: pond,Münsterland,C,51,51.876188,7.643842,relation,5447749,https://www.openstreetmap.org/relation/5447749
osm-way-90649979,Heiteich,Gewässer: pond,Münsterland,C,51,52.262377,7.701726,way,90649979,https://www.openstreetmap.org/way/90649979
osm-way-9865084,Kanonengraben,Gewässer: pond,Münsterland,C,51,51.956714,7.622162,way,9865084,https://www.openstreetmap.org/way/9865084
osm-way-32325658,Kieferngrundsee,Gewässer: pond,Münsterland,C,51,52.161331,7.288031,way,32325658,https://www.openstreetmap.org/way/32325658
osm-way-318334224,Klärteich,Gewässer: pond,Münsterland,C,51,51.7565,7.994187,way,318334224,https://www.openstreetmap.org/way/318334224
osm-way-91615476,Klärteich,Gewässer: pond,Münsterland,C,51,52.292629,7.663714,way,91615476,https://www.openstreetmap.org/way/91615476
osm-way-91615502,Klärteich,Gewässer: pond,Münsterland,C,51,52.292275,7.665644,way,91615502,https://www.openstreetmap.org/way/91615502
osm-way-91615505,Klärteich,Gewässer: pond,Münsterland,C,51,52.292007,7.666596,way,91615505,https://www.openstreetmap.org/way/91615505
osm-way-91615510,Klärteich,Gewässer: pond,Münsterland,C,51,52.29324,7.664319,way,91615510,https://www.openstreetmap.org/way/91615510
osm-way-91615480,Klärteich,Gewässer: pond,Münsterland,C,51,52.291645,7.668712,way,91615480,https://www.openstreetmap.org/way/91615480
osm-relation-2426040,Klärteich Sonnenschein,Gewässer: pond,Münsterland,C,51,52.155646,7.313167,relation,2426040,https://www.openstreetmap.org/relation/2426040
osm-way-1204120638,Lehmloch,Gewässer: pond,Münsterland,C,51,52.15683,7.731406,way,1204120638,https://www.openstreetmap.org/way/1204120638
osm-way-537972419,Lehmloch,Gewässer: pond,Münsterland,C,51,52.368255,7.848642,way,537972419,https://www.openstreetmap.org/way/537972419
osm-way-569598580,Löschteich,Gewässer: pond,Münsterland,C,51,52.349229,7.878743,way,569598580,https://www.openstreetmap.org/way/569598580
osm-way-562877312,Löschwasserteich,Gewässer: pond,Münsterland,C,51,52.180401,6.976514,way,562877312,https://www.openstreetmap.org/way/562877312
osm-way-12687124,Matchasee,Gewässer: pond,Münsterland,C,51,51.95708,7.629981,way,12687124,https://www.openstreetmap.org/way/12687124
osm-way-231932341,Mühlenteich,Gewässer: pond,Münsterland,C,51,51.977559,7.286274,way,231932341,https://www.openstreetmap.org/way/231932341
osm-way-37107395,Mühlenteich,Gewässer: pond,Münsterland,C,51,52.054539,7.145285,way,37107395,https://www.openstreetmap.org/way/37107395
osm-way-58928135,Mühlenteich,Gewässer: pond,Münsterland,C,51,51.756951,8.021063,way,58928135,https://www.openstreetmap.org/way/58928135
osm-way-203764966,Mühlenteich,Gewässer: pond,Münsterland,C,51,52.223818,7.745796,way,203764966,https://www.openstreetmap.org/way/203764966
osm-way-552110260,Mühlenteich,Gewässer: pond,Münsterland,C,51,52.313441,7.779361,way,552110260,https://www.openstreetmap.org/way/552110260
osm-way-534331549,Mühlteich,Gewässer: pond,Münsterland,C,51,51.907456,7.38792,way,534331549,https://www.openstreetmap.org/way/534331549
osm-way-254668219,Mühlteich,Gewässer: pond,Münsterland,C,51,52.104207,7.291636,way,254668219,https://www.openstreetmap.org/way/254668219
osm-relation-1318370,Oedingteich,Gewässer: pond,Münsterland,C,51,51.895057,7.637308,relation,1318370,https://www.openstreetmap.org/relation/1318370
osm-way-628638208,Ponte Rosa,Gewässer: pond,Münsterland,C,51,51.885651,8.118695,way,628638208,https://www.openstreetmap.org/way/628638208
osm-way-176229177,RHW Teich,Gewässer: pond,Münsterland,C,51,51.973552,7.596174,way,176229177,https://www.openstreetmap.org/way/176229177
osm-relation-12409706,Rathausteich,Gewässer: pond,Münsterland,C,51,52.055582,7.36133,relation,12409706,https://www.openstreetmap.org/relation/12409706
osm-way-270654106,Rückhaltebecken,Gewässer: pond,Münsterland,C,51,51.75099,7.906026,way,270654106,https://www.openstreetmap.org/way/270654106
osm-way-82374984,Schulteich,Gewässer: pond,Münsterland,C,51,52.197908,7.23717,way,82374984,https://www.openstreetmap.org/way/82374984
osm-way-110586720,Silbersee,Gewässer: pond,Münsterland,C,51,51.899455,7.649454,way,110586720,https://www.openstreetmap.org/way/110586720
osm-way-239325184,Tauchsportanlage,Gewässer: fishpond,Münsterland,C,51,52.239866,7.677717,way,239325184,https://www.openstreetmap.org/way/239325184
osm-way-760652481,Ölmühlenteich,Gewässer: pond,Münsterland,C,51,52.264193,7.705971,way,760652481,https://www.openstreetmap.org/way/760652481
osm-node-10029602620,Forellenzucht und Angelteiche Josef Strock,Fishing-Shop/POI (kein Gewässer),Münsterland,C,49,51.769473,6.956415,node,10029602620,https://www.openstreetmap.org/node/10029602620
osm-node-1644984265,node/1644984265,Angel-/Fishing-POI,Münsterland,C,45,51.841211,7.240643,node,1644984265,https://www.openstreetmap.org/node/1644984265
osm-node-367637094,node/367637094,Angel-/Fishing-POI,Münsterland,C,45,52.269554,7.315802,node,367637094,https://www.openstreetmap.org/node/367637094
osm-node-386774441,node/386774441,Angel-/Fishing-POI,Münsterland,C,45,52.265029,7.311814,node,386774441,https://www.openstreetmap.org/node/386774441
osm-node-386919398,node/386919398,Angel-/Fishing-POI,Münsterland,C,45,52.211957,7.396184,node,386919398,https://www.openstreetmap.org/node/386919398
osm-way-249524362,Altarm Reinermann,Gewässer: oxbow,Münsterland,C,43,52.198004,7.544976,way,249524362,https://www.openstreetmap.org/way/249524362
osm-way-1089673759,Altarm Werse,Gewässer: oxbow,Münsterland,C,43,51.942977,7.691491,way,1089673759,https://www.openstreetmap.org/way/1089673759
osm-way-213625011,Alte Ems,Gewässer: oxbow,Münsterland,C,43,51.975771,7.823548,way,213625011,https://www.openstreetmap.org/way/213625011
osm-way-177381407,Alte Ems,Gewässer: oxbow,Münsterland,C,43,52.073939,7.658337,way,177381407,https://www.openstreetmap.org/way/177381407
osm-way-150641189,Alte Ems,Gewässer: oxbow,Münsterland,C,43,52.135211,7.604338,way,150641189,https://www.openstreetmap.org/way/150641189
osm-way-150141203,Ems-Altarm,Gewässer: oxbow,Münsterland,C,43,51.969156,7.880863,way,150141203,https://www.openstreetmap.org/way/150141203
osm-way-251343589,Ems-Altarm Steenkämpe,Gewässer: oxbow,Münsterland,C,43,51.970751,7.862661,way,251343589,https://www.openstreetmap.org/way/251343589
osm-way-1205272278,Ems-Altarm Steenkämpe,Gewässer: oxbow,Münsterland,C,43,51.971814,7.865874,way,1205272278,https://www.openstreetmap.org/way/1205272278
osm-way-32469828,Ententeich,Gewässer: basin,Münsterland,C,43,52.12569,7.546243,way,32469828,https://www.openstreetmap.org/way/32469828
osm-way-72246125,Feuerlöschteich,Gewässer: basin,Münsterland,C,43,52.149571,7.100352,way,72246125,https://www.openstreetmap.org/way/72246125
osm-way-177379921,Hellmanns Toter Arm,Gewässer: oxbow,Münsterland,C,43,52.076634,7.648481,way,177379921,https://www.openstreetmap.org/way/177379921
osm-way-758683145,Kläranlage,Gewässer: pond,Münsterland,C,43,52.266079,7.872933,way,758683145,https://www.openstreetmap.org/way/758683145
osm-way-266873562,Regenrückhaltebecken,Gewässer: basin,Münsterland,C,43,51.771425,7.906738,way,266873562,https://www.openstreetmap.org/way/266873562
osm-way-496929202,Regenrückhaltebecken,Gewässer: basin,Münsterland,C,43,52.175708,7.838769,way,496929202,https://www.openstreetmap.org/way/496929202
osm-way-710060182,Regenrückhaltebecken 112,Gewässer: basin,Münsterland,C,43,51.769194,8.038223,way,710060182,https://www.openstreetmap.org/way/710060182
osm-way-51982383,Regenrückhaltebecken An der Pferdebahn,Gewässer: basin,Münsterland,C,43,51.795968,7.72479,way,51982383,https://www.openstreetmap.org/way/51982383
osm-way-750552424,Regenrückhaltebecken Kämpenstraße,Gewässer: basin,Münsterland,C,43,52.031325,8.147193,way,750552424,https://www.openstreetmap.org/way/750552424
osm-way-1408791308,Regenrückhaltebecken Ost,Gewässer: basin,Münsterland,C,43,51.932746,7.766706,way,1408791308,https://www.openstreetmap.org/way/1408791308
osm-way-51254687,Regenrückhaltebecken Pferdekamp,Gewässer: basin,Münsterland,C,43,51.848776,7.682784,way,51254687,https://www.openstreetmap.org/way/51254687
osm-way-1408792806,Regenrückhaltebecken Süd,Gewässer: basin,Münsterland,C,43,51.931594,7.763637,way,1408792806,https://www.openstreetmap.org/way/1408792806
osm-way-58096582,Regenrückhaltebecken Walstedde Nord,Gewässer: basin,Münsterland,C,43,51.768097,7.792009,way,58096582,https://www.openstreetmap.org/way/58096582
osm-way-335102437,Regenrückhaltebecken Walstedde Süd,Gewässer: basin,Münsterland,C,43,51.759339,7.793116,way,335102437,https://www.openstreetmap.org/way/335102437
osm-way-51982380,Regenrückhaltebecken Weidenbrede,Gewässer: basin,Münsterland,C,43,51.796168,7.725265,way,51982380,https://www.openstreetmap.org/way/51982380
osm-way-1410906708,Regenrückhaltebecken West,Gewässer: basin,Münsterland,C,43,51.93371,7.761136,way,1410906708,https://www.openstreetmap.org/way/1410906708
osm-way-1173011236,Rückhaltebecken,Gewässer: basin,Münsterland,C,43,52.217999,7.083957,way,1173011236,https://www.openstreetmap.org/way/1173011236
osm-way-268648919,Rückhaltebecken,Gewässer: basin,Münsterland,C,43,51.779128,7.906093,way,268648919,https://www.openstreetmap.org/way/268648919
osm-way-268648921,Rückhaltebecken,Gewässer: basin,Münsterland,C,43,51.77411,7.924764,way,268648921,https://www.openstreetmap.org/way/268648921
osm-way-595187501,Rückhaltebecken,Gewässer: basin,Münsterland,C,43,51.769914,7.943782,way,595187501,https://www.openstreetmap.org/way/595187501
osm-way-1277895939,Am Bielenfeld,Gewässer: basin,Münsterland,C,35,51.909684,7.696839,way,1277895939,https://www.openstreetmap.org/way/1277895939
osm-way-1173011235,Rückhaltebecken,Gewässer: basin,Münsterland,C,35,52.218893,7.082177,way,1173011235,https://www.openstreetmap.org/way/1173011235
osm-way-466159307,way/466159307,Angel-/Fishing-POI,Münsterland,C,35,51.911819,7.612469,way,466159307,https://www.openstreetmap.org/way/466159307
osm-way-1001491922,Klärbecken,Gewässer: reservoir,Münsterland,C,33,51.940852,6.952176,way,1001491922,https://www.openstreetmap.org/way/1001491922
osm-way-1001491923,Klärbecken,Gewässer: reservoir,Münsterland,C,33,51.940755,6.952083,way,1001491923,https://www.openstreetmap.org/way/1001491923
osm-way-85535982,Löschwasserteich,Gewässer: reservoir,Münsterland,C,33,51.938033,7.522832,way,85535982,https://www.openstreetmap.org/way/85535982
osm-way-1001491929,RHB,Gewässer: reservoir,Münsterland,C,33,51.940912,6.953021,way,1001491929,https://www.openstreetmap.org/way/1001491929
osm-way-1001192372,RHB,Gewässer: reservoir,Münsterland,C,33,51.941675,6.951154,way,1001192372,https://www.openstreetmap.org/way/1001192372
osm-way-51971798,Regenrückhaltebecken Bürener Brok,Gewässer: reservoir,Münsterland,C,33,51.784347,7.736354,way,51971798,https://www.openstreetmap.org/way/51971798
osm-way-51971911,Regenrückhaltebecken Industriegebiet Viehfeld,Gewässer: reservoir,Münsterland,C,33,51.782469,7.730249,way,51971911,https://www.openstreetmap.org/way/51971911
osm-way-399086366,Rückhaltebecken,Gewässer: reservoir,Münsterland,C,33,51.833424,7.103069,way,399086366,https://www.openstreetmap.org/way/399086366
osm-way-67868700,Dammloch,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.273296,6.697341,way,67868700,https://www.openstreetmap.org/way/67868700
osm-way-23905309,Glabbacher Bruch,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.351726,6.263015,way,23905309,https://www.openstreetmap.org/way/23905309
osm-way-23905310,Hinsbecker Bruch,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.344933,6.253215,way,23905310,https://www.openstreetmap.org/way/23905310
osm-way-24535520,Latumer See,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.304057,6.667907,way,24535520,https://www.openstreetmap.org/way/24535520
osm-relation-2329230,Linnertzsee,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.249957,6.644277,relation,2329230,https://www.openstreetmap.org/relation/2329230
osm-relation-2329231,Römersee,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.22375,6.683652,relation,2329231,https://www.openstreetmap.org/relation/2329231
osm-way-150282482,Sangsheide,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,100,51.238505,6.669276,way,150282482,https://www.openstreetmap.org/way/150282482
osm-way-145178867,Poelvennsee,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,84,51.357214,6.254938,way,145178867,https://www.openstreetmap.org/way/145178867
osm-way-145178868,Schroliksee,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,84,51.350118,6.246643,way,145178868,https://www.openstreetmap.org/way/145178868
osm-way-48485243,Angelpark Schermbeck,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,82,51.731195,6.850722,way,48485243,https://www.openstreetmap.org/way/48485243
osm-way-155143836,Forellenhof Kiefer,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,82,51.539303,6.854353,way,155143836,https://www.openstreetmap.org/way/155143836
osm-relation-948981,Unterbacher See,Gewässer: lake,Niederrhein/Düsseldorf,A,80,51.195491,6.893053,relation,948981,https://www.openstreetmap.org/relation/948981
osm-way-42301897,Angelgewässer Petri Heil,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,78,51.682578,6.190018,way,42301897,https://www.openstreetmap.org/way/42301897
osm-way-956023118,Angelpark Zur Grafenmühle,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,78,51.56419,6.876348,way,956023118,https://www.openstreetmap.org/way/956023118
osm-way-108376730,Fischerei Sportverein Lank 1934 e.V.,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,78,51.301817,6.666994,way,108376730,https://www.openstreetmap.org/way/108376730
osm-way-9702056,Hubertusgewässer,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,78,51.853155,6.269865,way,9702056,https://www.openstreetmap.org/way/9702056
osm-relation-6694451,Hubertusgewässer,Angel-/Fishing-POI,Niederrhein/Düsseldorf,A,78,51.85215,6.271961,relation,6694451,https://www.openstreetmap.org/relation/6694451
